split,label,image_path
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\836646.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\15374.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\796113.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\2736970.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\2604487.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\2575185.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\310632.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\3233259.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\2358855.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\3808464.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\213914.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\760012.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\2845213.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2813305.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\133369.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\293435.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\2215210.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1823691.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\367147.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\1303023.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\3061151.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\2961719.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\1925300.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\1960790.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\472623.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\3562741.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\1375698.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2978983.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\2852051.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\2456207.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\3139090.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\2628584.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\3711454.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\434637.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\483846.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\289490.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\931628.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\247264.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\2854588.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\2497012.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\922930.jpg
train,crab_cakes,Data-Pipeline\data\raw\food-101\images\crab_cakes\3618312.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\1656505.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\1647329.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\2228498.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\3056627.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\59297.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\1664530.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\3498400.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\1026090.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\1074263.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\1522438.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\2538000.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\1464270.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\3573847.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\3384337.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\1710006.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\1745397.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\747957.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\2970654.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\2781996.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\400822.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\3479936.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\680257.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\441504.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\1102325.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\697867.jpg
train,lobster_bisque,Data-Pipeline\data\raw\food-101\images\lobster_bisque\2067042.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\493264.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2208341.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\2074865.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\1184211.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\3570543.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\2035230.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\80126.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\1600976.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\3871382.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\1331483.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\2303473.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\3265484.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\3124962.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\2427308.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\1296284.jpg
train,beignets,Data-Pipeline\data\raw\food-101\images\beignets\20869.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\2899066.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\3819739.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\1848361.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3896636.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\2935512.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\3806837.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\2864288.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\2490154.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\594818.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\175943.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\84484.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\859572.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\3700259.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\3186155.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\357449.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\2806323.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\199090.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2825806.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\2670540.jpg
train,lobster_bisque,Data-Pipeline\data\raw\food-101\images\lobster_bisque\3384019.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\2872698.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\2957858.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\3653528.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\368390.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\2088701.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\147576.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\2467984.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\812349.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\369425.jpg
train,fish_and_chips,Data-Pipeline\data\raw\food-101\images\fish_and_chips\3756863.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\3829648.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\2442769.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\848945.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\1274189.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\2215750.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\691812.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\1087035.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1903046.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\2063034.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\335147.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\337104.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\638575.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\971546.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2392472.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\3332376.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\2204763.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\2837435.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\2685420.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\817683.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\3447418.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\1678262.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\158287.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\404168.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\1507381.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\2982073.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\854070.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\70399.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2133184.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\2673162.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\2965917.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\1261971.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\2799600.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\607287.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\1968317.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\2648223.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\2740011.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\737235.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\2392643.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\515001.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\1819387.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\1622569.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\2909040.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\1758504.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\2151577.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2287985.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\377843.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\3021096.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\1328819.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\3831890.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\3798959.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\1189417.jpg
train,fish_and_chips,Data-Pipeline\data\raw\food-101\images\fish_and_chips\2075709.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\1136013.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\492683.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\346463.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\3297498.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\92031.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\670201.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\3212346.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\1275456.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\668402.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\652074.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\878528.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\723924.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\2304386.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\363218.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\528750.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\184282.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\235413.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\1229911.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\9029.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\2868189.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\113740.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\1325517.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2829934.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\2743506.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\3808235.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\3697448.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\1227358.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\1766096.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\1299998.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\1608716.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\1704160.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\532363.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\2243713.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\540553.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\2494684.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\2954595.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\1659828.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\1096437.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\2915019.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\3373270.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\1985249.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\133631.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\948345.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\2168345.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\3777118.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\1878406.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\2345102.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\1409752.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\830879.jpg
train,omelette,Data-Pipeline\data\raw\food-101\images\omelette\2014731.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\3061737.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\888401.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\844640.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\3648040.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\1147965.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\745846.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\213673.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\2112095.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\2357133.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\3049981.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\3920528.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\1907855.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\750901.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1157925.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\1938755.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\1654890.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\3722155.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\470420.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\2553304.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\3778102.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\2286883.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\2817840.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\1620714.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\1307408.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\1678667.jpg
train,guacamole,Data-Pipeline\data\raw\food-101\images\guacamole\1436720.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\206668.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\1352498.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\2186238.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\1779338.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\2533516.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\3488207.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\2745673.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\486151.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\3709611.jpg
train,apple_pie,Data-Pipeline\data\raw\food-101\images\apple_pie\1931301.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\3686443.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\846269.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\362581.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\2058890.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\3622181.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\308169.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\2109149.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\444167.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\1870092.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\3417212.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\1543493.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\1416862.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\715530.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2874677.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\2525115.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\769864.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\2950727.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\3671003.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\1052804.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\2255265.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\2328385.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2028859.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\2306215.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\3592768.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\3806676.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\2224699.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\3091207.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\3556664.jpg
train,lobster_bisque,Data-Pipeline\data\raw\food-101\images\lobster_bisque\1707078.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\1242756.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\1975684.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\3628671.jpg
train,filet_mignon,Data-Pipeline\data\raw\food-101\images\filet_mignon\3359312.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\1707679.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\2276414.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\1907058.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\385154.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\268570.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\3846906.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\1174264.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\962395.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\1466870.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\1669309.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\660921.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\6189.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\45486.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\2660526.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\2145182.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\494610.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\262406.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\2773978.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\626780.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\917086.jpg
train,carrot_cake,Data-Pipeline\data\raw\food-101\images\carrot_cake\3540530.jpg
train,fish_and_chips,Data-Pipeline\data\raw\food-101\images\fish_and_chips\996228.jpg
train,garlic_bread,Data-Pipeline\data\raw\food-101\images\garlic_bread\885718.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\613046.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\3391208.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\2330380.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2466115.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\382494.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\3024736.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\2748126.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\1214108.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\1796129.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\724130.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\1720815.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\3425826.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\3273633.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\3385433.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\385120.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\3548871.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\2980734.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\3602139.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\1980195.jpg
train,chicken_wings,Data-Pipeline\data\raw\food-101\images\chicken_wings\942088.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\529858.jpg
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\1527702.jpg
